192548256|0.1660172140993595 0.004082716758402332 0.18304004360389328 0.0 0.9716378169362326 0.12769587610524638 0.9014327956832849 1.5715309036583445 0.5838850349702672 0.711724268858111
192593049|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
192595298|0.0 0.016999270259574987 0.0 0.0 0.0 0.0 0.0 0.0011245740784400062 0.0 0.0
194403333|0.0 0.0 0.0 0.0031218185147252097 0.001143798199169128 0.015191096222498594 0.0 0.035067871666689725 0.0 0.0
195971850|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
196100000521449624|0.0 0.0 0.0002391424377862937 0.018068717128002166 0.0 0.040466730760709835 0.0 0.0 0.0 0.0
19610300623164001T|0.0 0.0 0.0 0.002689454308669834 0.0011222231058198543 0.005607052035388025 0.0002944272475175574 0.0 0.0 0.00027823859958077553
19610602016075250D|0.0 0.0 8.068073937930144e-06 0.00036700642057634585 0.0 0.0 0.000424306346163725 0.0012481512414673718 0.0006001475174624947 0.0008510905544965726
196110000160612973|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
198221350|0.00042573901096010924 0.0 0.0 0.0 0.0015732313774143383 0.011822013414382377 0.0024793642073712725 0.060490406441302 0.0 0.0
198598668|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
198606509|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
19885879X|0.0 0.0069745183593233374 0.0 0.004277503139294123 0.0 0.011383968856962957 0.0 0.013820288168365056 0.0 0.0
198872321|0.0 0.0 0.0 0.0 1.0083619235608168 0.0 0.0 0.16366799680243382 0.0 0.018491799450330464
198892234|0.0 0.0 0.0 0.0 0.0 0.006089487379011757 0.0 0.1692308524312333 0.0 0.0
201906028|0.17993663723366454 0.10767727689970193 0.0 0.07411636922008838 0.08394474593243739 0.0 0.037037558796659334 0.47418287272885584 0.009806541640193716 0.0
202460646|0.0 0.05001081782069914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
202800970|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.24863891707135188 0.0023849642607661377 0.0
202804699|0.00047353919189582435 0.0009731549683313678 0.0 0.0 0.014197338673745856 0.07369371547376148 0.004148149678770537 0.025712863885399926 0.0008776902692530263 0.00403588470019682
202807531|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
20286320X|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
203098810|0.0011745200737666396 0.016812943470849894 0.0 0.02359860055259155 0.0 0.0019098319542535831 0.0 0.04538890498800231 0.0 0.002967589365000008
203244646|0.16305135598149306 0.016041281181449745 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0069456489706338324
205412308|0.0 0.05450571280087732 0.0 0.0 0.0 0.0 0.9003074000272704 0.8745303824190113 0.0 0.0
205418339|0.16343086033590587 0.06838592470576926 0.0 0.0 0.0 0.005894358237586206 0.0 0.0 0.0 0.0
210106000063923|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.24863891707135188 0.0023849642607661377 0.0
210451483|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
211111210|0.0019044445692757968 0.04970716416190995 8.636715185169925e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
21440131X|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
21440297X|0.0 0.0 0.0 0.0 0.0 0.008979794210213499 0.0 0.16353567610004424 0.0 0.7122073985768295
214403016|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7783278563317725 0.0 0.03856656807649771
214403024|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
214414313|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
214426568|0.0 0.0 0.0 0.0 0.9986988794943017 0.0065624254347014365 0.0 0.0 0.0 0.0
21460036X|0.0 0.0 0.0 0.0 0.0 0.03217235275011086 0.0 0.6683537062511707 0.0 0.0
215901981|0.0 0.0 0.0 0.0 0.0 1.0011625739299677 0.0 0.4333283307715122 0.0 0.0
216009725|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
216544891|0.0 0.0 0.0 0.0 0.0 0.006089487379011757 0.0 0.1692308524312333 0.0 0.0
216583428|0.0 0.0 0.0 0.0 0.0 1.01849235418577 0.0 0.0 0.0 0.0
217220565|0.0 0.0 0.0 0.0 0.0 0.006089487379011757 0.0 0.1692308524312333 0.0 0.0
217221381|0.0 0.0 0.0 0.0 0.0 0.0 0.9188978486548062 0.2194011316604208 0.0 0.0
217431688|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
217480930|0.00047353919189582435 0.0009731549683313678 0.0 0.0 0.014197338673745856 0.07369371547376148 0.004148149678770537 0.025712863885399926 0.0008776902692530263 0.00403588470019682
217660202|0.0 0.0001002357919330951 0.0 0.0 1.1307345577202783 0.0 0.000833932563718384 0.04627688567370785 0.0006225204416223011 0.0
21766326X|0.0 0.0 0.0 0.0 0.0 0.0 0.9029271572729883 0.6701621298623821 0.0 0.0
219673330|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
219673613|0.0 0.0010348900536656387 0.0 0.0 0.0 0.005453469691282804 0.0 0.02302189444280029 0.0 0.002964268380526033
220520630|0.0 0.10580893042970824 0.0 0.0 0.0 0.0 0.0 0.0 0.5800506418533363 0.0
220521123|0.00047353919189582435 0.0009731549683313678 0.0 0.0 0.014197338673745856 0.07369371547376148 0.004148149678770537 0.025712863885399926 0.0008776902692530263 0.00403588470019682
220521166|0.018437942995936388 0.015843790875741243 0.0 0.08846558427882328 0.0 0.0 0.05311856001017228 0.0 0.020100576126168848 0.0
220521692|0.1652494243393209 0.0723989608748162 0.0 0.011470530791986412 0.0 0.0 0.0 0.01281698465744741 0.02294426702970705 0.05050343831544318
220522900|0.0 0.008474037197128718 0.0 0.0 0.0 0.005621641105202506 0.0 0.02700003894767218 0.0 0.0
220524447|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.712172832704447
220525140|0.003416495092561306 0.0031355921178673196 0.169447303867961 0.0 0.0 0.0 0.0 0.40252568642681474 0.0 0.6988530154391911
220525183|0.0 0.0 0.0 0.0 0.9449995734005611 0.0 0.8977135270028624 0.3560101562422193 0.0 0.0
220525298|0.0 0.014676041603712844 0.0 0.008617714273941063 0.0 0.0 0.9209839244188274 0.019521351116409763 0.0 0.0030664051532714
220527103|0.0 0.0 0.0 0.0 0.0019800315942817663 0.014510113777990689 0.0024844991210027987 0.031391725587211795 0.00116505998222781 0.001021413064136733
220527795|0.021210026405539702 0.038431622908293994 0.0 0.08693478788332766 0.0 1.0140028677753845 0.04023161507668914 0.20159893435394036 0.020011644854439358 0.0
220528536|0.15952373904113643 0.0392227067462311 0.0 0.0 0.0 0.0 0.9085293016577658 0.0 0.5780441296690798 0.0
220532404|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
220533028|0.0 0.0 0.0 0.013309186140389577 0.0 0.006643872267076048 0.0 0.166380203757191 0.0 0.05735128870701966
220533458|0.0 0.005698875418945568 0.0 0.006171296305804345 0.0 0.009181050772636165 0.0 0.010448922654261866 0.0 8.844390325865591e-05
220533749|0.16382773116971017 0.05111068254179209 0.17153174184559727 0.0 1.0834508133266505 0.0 0.8925760996479217 0.8170235321097317 0.5699183066687823 0.003302702893665007
220601836|0.0 0.20515082553544073 0.0 0.0 0.0 0.01381362264890944 0.0 0.0 0.006092515906769376 0.020013965307349297
220604594|0.1623037521778974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
220605482|0.0 0.008474037197128718 0.0 0.0 0.0 0.005621641105202506 0.0 0.02700003894767218 0.0 0.0
220606899|0.0 0.00165046273187564 0.0 0.0 0.0 0.01605901774019222 0.0 0.009917222130620918 0.0001855134299438581 0.0
220633555|0.1804060590394632 0.06031645313250491 0.022785951672783616 0.10517442819362888 1.0928569412648241 0.012843180693215805 1.034076157033494 0.19318783320283778 0.6023007234264417 0.6889456481776166
220656183|0.0 0.0852491997398284 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
220791502|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
220820609|0.0002730831234506267 0.0002310041644596721 0.0007511688163252323 0.0 0.0 0.013996663990221122 0.0 0.065872426465188 0.0 0.0011472319396374667
220823164|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
220861398|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
220912546|0.0 0.00165046273187564 0.0 0.0 0.0 0.01605901774019222 0.0 0.009917222130620918 0.0001855134299438581 0.0
220940950|0.154672233801495 0.21069681917539088 0.005479182453114046 0.0 1.0582100859867682 0.0 0.9210250006859636 0.54482051603542 0.5738761858391438 0.0
220942577|0.16188859770922395 0.0 0.0 0.0 0.0 0.0 0.0 0.44594692028805444 0.0 0.0
221465493|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
221703834|0.0 0.0 0.0 0.0 0.0 1.01849235418577 0.0 0.0 0.0 0.0
221868823|0.0 0.00763119308381881 0.0 0.0 0.0 0.0010850723883685557 0.0 0.007085459979856316 0.0 0.0
223501080|2.7972817404133552e-05 0.0 0.0 0.0 0.004355637957689979 0.019949323346668515 0.0009077648931891408 0.014012391782775097 0.0013054950065161843 0.0
223505452|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
224330420|0.0 0.0 0.0 0.0 0.0 0.016848725453610318 0.0 0.07122846609539674 0.0 0.0
224338828|0.0 0.02168644316838968 0.0 0.000549040675365746 0.0 0.0009686794110716717 0.0 0.0 0.0 0.0
224344566|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
226664045|0.0004464309893859536 0.0 0.0008111129006281336 0.0 0.03774684849007607 0.17526402627133592 0.012065434809882014 0.13337918237842716 0.006334022718601177 0.008223337609418145
227680151|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4507358824679341 0.0 0.0
227695521|0.0 0.0010310060881168843 0.0 0.0 0.0027032810766342134 0.007553683679786557 0.010470049380734111 0.024687536280478112 0.0 0.0
228070689|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3605690871729856 0.0 0.0
22831126X|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
229211156|0.0 0.0 0.0 0.0 0.0 0.006089487379011757 0.0 0.1692308524312333 0.0 0.0
23049013X|0.0 0.0 0.0 0.0 0.0 0.006089487379011757 0.0 0.1692308524312333 0.0 0.0
231132473|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.712172832704447
231213038|0.0 0.044223760763980595 0.1738254212122254 0.0 1.144441851197425 0.031176054824650218 0.92302757619164 0.36305247188820017 0.0 0.013654181934060422
231245152|3.30420728051325e-05 0.0 3.59362070962423e-05 0.0 0.003989767823444127 0.001824899905720597 0.003478935057903954 0.005909451447664632 0.0 0.0028618219168889394
231249321|0.0 0.0 0.005737924063173627 0.0022645741291431654 0.015380966689602668 0.0058395827621815395 0.0 0.027880617453356266 0.0 0.0029267053926288053
231251149|0.0 0.0 0.0 0.0 0.0 0.0034252444935350787 0.012282685253658726 0.32318679507348014 5.061251878973122e-05 0.0
232324565|0.0 0.0 0.0 0.0 0.9404194049771193 0.0 0.0 0.8147351273922475 0.0 0.7194268188812233
234567894|0.0008346621483710072 0.07145463587960751 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
241765653|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
242360674|0.0001145204073161325 0.0 0.1832962748651555 0.0 0.028150457838948248 0.010231086433239845 0.029261546777606437 0.17588008754020015 0.010822901885330248 0.0
249682756|0.0 0.0852491997398284 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
249923193|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
253901501|0.0 0.02168644316838968 0.0 0.000549040675365746 0.0 0.0009686794110716717 0.0 0.0 0.0 0.0
253917765|0.0 0.0 0.0 0.0 0.0 0.009505668234105152 0.9242812810242641 0.019267713328513618 0.0 0.008667933844571101
253932914|0.15269883119035155 0.130171793258882 0.19464583237261873 0.0 1.2167101980395085 0.01462500487488513 0.9795844247199608 0.3739314622751696 0.5815202221887402 0.6895993820158425
253933976|0.16021359765486423 0.0744261325625394 0.0 0.0 0.0 0.0 0.0 0.0 0.044382723823673205 0.07301768442719916
254200715|0.0 0.0 0.00016787576326948836 0.0 0.012644133729381597 0.02988322062618345 0.01581479777275952 0.05072213714963475 0.004527641453322066 0.0
26015919X|0.0 0.0 0.0005445192117123859 0.0 0.008210056501979625 0.0 0.0027857611712657857 0.23287613649070427 0.0 0.019569631700172313
260188521|0.0 0.0 0.0 0.0 0.12491626657053416 0.0 0.941729514832168 0.3200533881403304 0.0 0.014819648033617202
264460203|0.0 0.0010310060881168843 0.0 0.0 0.0027032810766342134 0.007553683679786557 0.010470049380734111 0.024687536280478112 0.0 0.0
264582788|0.162556289461388 0.11715786436623593 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
264609602|0.0 0.007019658249629116 0.0 0.0 0.00507753390930397 0.028593249785092836 0.0 0.00732778745732672 0.5866797199952567 0.0
265170726|0.0002730831234506267 0.0002310041644596721 0.0007511688163252323 0.0 0.0 0.013996663990221122 0.0 0.065872426465188 0.0 0.0011472319396374667
267171351|0.0 0.010460304885354342 0.0030421936159388155 0.017690343320618022 0.0009301309913415008 0.028913204901905205 0.9334828461412669 0.0024606483757323907 0.0 0.0
267174309|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
279261223|0.0 0.0027213196483923912 0.0 0.0061414828713900515 0.0 0.0026135246971651263 0.0 0.011614968579756203 0.0 0.0
279293591|0.002212786917375123 0.004436428720374334 0.0 0.0 0.10480805316908814 0.0011130752772283044 0.054101121190237175 0.09567643510945889 0.0077140323012815015 0.0
279303622|0.0 0.009188967904029057 0.0 0.00038635653159117887 0.008275339702133164 0.029695043247496774 0.0 0.01826916500812306 0.0 0.0
279348628|0.16229459081326678 0.0 0.00026896088773919563 0.0 0.0 0.0032162602992090107 0.0 0.008748572663658945 0.0 0.0
279351261|0.0001963003439626207 0.0 0.17439445847225257 0.0 0.0 0.011580440249843022 0.0 0.028533511153364808 0.0 0.00034471867901338495
27939873X|0.1671046693482838 0.45729532770682546 0.1773109567287869 0.0 1.0601814540289265 0.0589610753306507 0.9298981439854789 1.7817808988856279 0.5911035684894128 0.019471872905839627
279402305|0.0 0.044845934927769684 0.0 0.0 0.0 0.0 0.0 0.4278949453708263 0.0 0.0
279407181|0.00029532894040009035 0.0 0.17880184211235714 0.0 0.0 0.0 0.0 0.0 0.0 0.001700736738842569
279422189|0.15665588843323972 0.34995342240796323 0.1900208149755197 0.0 1.1410486880166761 0.0 0.8953688275113986 0.8780927776890447 0.5576824071373953 0.7024656356713389
279446850|0.0005961780653899387 0.02133584807672766 0.0 0.0 0.0 0.0 0.0 1.0566907506087972 0.0 0.0
279534885|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
27954141X|0.0 0.014905387417861703 0.0 0.009889410313620397 0.0 0.0 0.0 0.0347343136739122 0.0 0.0
27954395X|0.0 0.0 0.1717434000366975 0.0 1.1238753487327537 0.0 0.0 0.009666391594591817 0.0 0.0
281881018|0.0 0.0 0.0004346222535165547 0.0 0.02293738059811942 0.031055612571642095 0.02115117553004711 0.315698448241043 0.0033619802158775486 0.01902270486641949
282274017|0.0 0.0 0.0 0.0031218185147252097 0.001143798199169128 0.015191096222498594 0.0 0.035067871666689725 0.0 0.0
284089907|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
292109664|0.0 0.0 0.0 0.009380478798258863 0.0 0.02466967749115945 0.0 0.112072964578181 0.0 0.02611330086313328
294194911|0.0 0.0 0.0005445192117123859 0.0 0.008210056501979625 0.0 0.0027857611712657857 0.23287613649070427 0.0 0.019569631700172313
294204008|0.16158950245732315 0.0 0.0 0.0 0.0 0.0 0.0 0.5201035201161197 0.0 0.7267526755154884
294205983|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7315087952544393 0.0 0.0
294242442|0.0 0.10204021701686233 0.002766001677865534 0.0 0.0 0.03874119554720436 0.0017625324252809773 0.04766019261215602 0.0 0.0
294264385|0.0 0.0 0.1705950532427432 0.0 0.9698518426801602 0.0 0.0 0.1475974165670869 0.0 0.010422458114466907
294269223|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.24863891707135188 0.0023849642607661377 0.0
294323015|0.0 0.05001081782069914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
294436837|0.16153550220297058 0.03712285830967386 0.1725174363766066 0.0 1.1171168102246556 0.0 0.0 0.6495233699304053 0.0 0.7027244629031975
29446052X|0.0 0.05880937128144968 0.0 0.0 0.0 0.0 0.0 0.002135522822188715 0.0 0.0
294468046|0.0 0.0852491997398284 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
294490163|0.0 0.01924486351552077 0.0 0.0 0.0 0.011474791384279459 0.0 0.0 0.019634432669001813 0.026214926107577374
29452049X|0.0 0.002021547990644268 0.0 0.0 0.0 0.0064940227188993735 0.000867582366370336 0.0059691645164249565 0.0 0.0010535441239795924
294694756|0.0 0.0 0.01009295339748869 0.0024678019697143235 0.033388712860173954 0.0006782542320247244 0.03003103921384917 0.15179507555230645 0.012161873153796535 0.0
299201121|0.0 0.0020427804835286456 0.0 0.0 0.0 0.0402127892595822 0.004417027439777514 0.09213524624334093 0.0 0.0003687449034418232
300195671|0.0 0.010104570353789201 0.0 0.009144129669559515 0.0 0.0 0.0 0.010240114589878661 0.0 0.0
300284586|0.0 0.014905387417861703 0.0 0.009889410313620397 0.0 0.0 0.0 0.0347343136739122 0.0 0.0
300303927|0.0 0.0025514507869620166 0.0 0.0 0.13012269885597585 0.0 0.012950693928839898 0.11412224569988784 0.002417507117988881 0.0
300385870|0.16260508139197255 0.0 0.0 0.0 0.0 0.016990815853402567 0.0 0.017635957434965276 0.0 0.0
300452033|0.15733960264759145 0.10090860959277645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
300457993|0.16131152097029566 0.0 5.706368142032988e-05 0.0 0.0 0.0 0.0 0.24405340822218594 0.5858143686511238 0.005773408211052958
300466961|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4502519663653959 0.0 0.0
300484692|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
300669769|0.0 0.0 0.1739876544044223 0.01686438079720782 0.0 0.0 0.0 0.0 0.0 0.0
300674920|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
300820262|3.217667195393092e-05 0.00013003778693538776 0.0013946408945912636 0.0 0.010412574933955225 0.035467406288436275 0.0018047541226780418 0.02882749707303941 0.0010639089759168449 0.0006618245372651294
301442646|0.1623037521778974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
301513096|0.0 0.016940671255969944 0.0 0.0 0.0 0.009768352408921243 0.0 0.0 0.6071560858858394 0.020383092908729705
301514697|0.0 0.0 0.0 0.0 0.0 0.010619415673193786 0.0 0.008341433683280794 0.5884790302998767 0.0
301581873|0.0 0.0 0.0 0.0 0.0 1.01849235418577 0.0 0.0 0.0 0.0
301716774|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.712172832704447
301759109|0.0 0.0852491997398284 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
30184715X|0.0019044445692757968 0.04970716416190995 8.636715185169925e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
302264001|0.1613579418723719 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.583930628857146 0.0
30252861X|0.0019044445692757968 0.04970716416190995 8.636715185169925e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
302542307|0.0 0.0 0.0 0.0 0.9913737230901883 0.0 0.0 0.0 0.0 0.7091925744715342
302826633|0.0 0.008047091808608 0.0 0.007638534104601229 0.0 0.0 0.0 0.0 0.6186705565046633 0.04496051053764144
302849667|0.0 0.0 0.0 0.0 0.0 0.0004079413621662686 0.0 0.6792574315100354 0.0 0.009229223798856247
302857907|0.1603301868678021 0.018379329182467517 0.0 0.0 0.0 0.002791321758682743 0.0 0.39758513224734654 0.6339341799086003 0.06951662506103617
302969730|0.0 0.0852491997398284 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
30312174X|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.28125682888904346 0.0 0.0
303317953|0.0004334467122440234 0.0 0.16286108243936784 0.0 0.0 0.9972099254610424 0.0 2.064778696637837 0.0 0.7490742291445582
303553761|0.0 0.0 0.00032063336320293677 0.003799306416690304 0.0021782634185661606 0.011103486648224747 0.0 0.026669539176276798 0.0 0.0
303574204|3.30420728051325e-05 0.0 3.59362070962423e-05 0.0 0.003989767823444127 0.001824899905720597 0.003478935057903954 0.005909451447664632 0.0 0.0028618219168889394
303949117|0.0 0.0 0.0 0.0 0.0 0.0 0.9194921550479263 0.0 0.5842146522017692 0.0
304366810|0.0 0.00033582320089371346 0.0008791323675160356 0.0 0.002793562060591808 0.006112874609445375 0.004009717782465318 0.006456561556381803 5.9739376192550586e-05 0.0
30454746X|0.0019044445692757968 0.04970716416190995 8.636715185169925e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
304745116|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.712172832704447
305356657|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
305422888|0.0 0.00424395102007757 0.00030858932625041943 0.0020583120760102203 0.0 0.003611411843445741 0.0 0.010605964013186853 0.0 0.0
305519460|0.0 0.016376635713581757 0.0 0.0153046509470299 0.0 0.0 0.0 0.007014737634911532 0.0 0.0
305626901|2.7972817404133552e-05 0.0 0.0 0.0 0.004355637957689979 0.019949323346668515 0.0009077648931891408 0.014012391782775097 0.0013054950065161843 0.0
305675260|0.0 0.022496891329356335 2.8104691317047262e-05 0.0 0.003485747376085999 0.0 0.002282451822332169 0.0 0.0 0.0
305679579|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
305820587|0.0019044445692757968 0.04970716416190995 8.636715185169925e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
305841353|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
305844466|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3605690871729856 0.0 0.0
306263823|0.0 0.0 0.17289908101449555 0.0 0.0 0.0 0.0 0.0 0.0 0.7103122644295241
306271081|0.00016157316752144475 0.0017557320855356284 0.0 0.0 0.13182069898893156 0.009725460892917199 0.015559288217131746 0.17510057809977056 0.0018747945054515113 0.0
306286160|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.712172832704447
306323865|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
306324358|0.0 0.0036308233187572416 0.0 0.007421110401814078 0.0 0.002621169519784144 0.0 0.004244832144910279 0.0 0.0
306374259|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
306381029|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
306401296|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
306467260|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
306527614|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
306642700|0.0 0.05001081782069914 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
306648926|0.0 0.08294065750722801 0.0 0.0 0.0 0.0 0.0 0.0 0.5812516874181188 0.0
306684572|0.16071149105025323 0.0 0.0 0.0 0.0 0.0 0.9153778743176955 0.0 0.0 0.0
307391245|0.0 0.0 0.0 0.0 1.1214365191133302 0.0 0.0 0.12080179967619835 0.0 0.7354364697192544
308357743|0.0 0.0 0.0 0.0 0.0 1.01849235418577 0.0 0.0 0.0 0.0
308466296|0.0 0.0002659130869256199 0.0002212183900282971 0.0 0.0 0.0 0.0 0.0006043007189770711 0.0008088407555105992 0.0008568524730499933
309481922|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3605690871729856 0.0 0.0
309690046|0.0 0.0 0.0013816791979335092 0.00597945678832946 0.0 0.043590972987337946 0.0035850478416135315 0.059752114978351895 0.0 0.0
309868203|0.16187553394562806 0.0 0.0 0.0 0.0 0.0 0.0 0.4599748897533995 0.0 0.0
310000000168156|0.0 0.0 0.0 0.0031218185147252097 0.001143798199169128 0.015191096222498594 0.0 0.035067871666689725 0.0 0.0
310000400308460|0.0 0.0 0.0 0.0 0.005247570164222773 1.0722304687538842 0.0004383960467284802 0.005785071223892476 0.002276612029305514 0.000474562878671018
310000500511067|0.002173619455495876 0.00454071123063942 0.0 0.0 0.10079206198896275 0.0 0.05059972322125601 0.08956097200918978 0.007788426943213276 0.0
310012867|0.0 0.0852491997398284 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
310101000356525|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.712172832704447
310106000072349|0.0 0.013049893689603216 0.003871592514400373 0.029034394308792583 0.012122908645543138 0.015345106092740845 0.006825726560070495 0.0 0.0 0.0007581063676209488
310110000561104|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
310114000039357|0.0 0.0 0.0 0.0 0.0 0.0 0.924402460765684 0.0 0.0 0.0
310114002322301|0.0 0.0 0.0030533788573867604 0.0 0.005672708216116613 0.0 0.9266091227091963 0.24746439471939163 0.0 0.028081578289472137
310115000655445|0.0 0.00033582320089371346 0.0008791323675160356 0.0 0.002793562060591808 0.006112874609445375 0.004009717782465318 0.006456561556381803 5.9739376192550586e-05 0.0
310115000911639|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.24863891707135188 0.0023849642607661377 0.0
310115400042724|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.24863891707135188 0.0023849642607661377 0.0
310115400128569|0.0 0.0 0.1733213299917534 0.0 0.0 0.0 0.0 0.0 0.0 0.0
310141400029033|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
310225000657185|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4614566890925987 0.0 0.004750328517039141
31057582X|0.0 0.0238136179874549 0.0 0.0 0.0 0.02899738872288756 0.0 0.01403539125040831 0.019135848083948897 0.027804825893570383
310582317|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5873110275542973 0.0
310858272|0.0 0.0 0.0 0.0 0.9936955561200824 0.0 0.0 0.0 0.0 0.0
310876219|0.0 0.013049893689603216 0.003871592514400373 0.029034394308792583 0.012122908645543138 0.015345106092740845 0.006825726560070495 0.0 0.0 0.0007581063676209488
