222|0.0 0.007066901989741399 0.0 0.027528837379591272 0.0 0.00085699022553336 0.0 0.015598084976663125 0.0 0.0
223|0.0 0.010034368717328232 0.0 0.007924412568159192 0.0 0.002524739807915277 0.0 0.0 0.0 0.0
224|0.0 0.024757951541238218 0.0 0.000749744525842222 0.0 0.0028895312434711784 0.0 0.0 0.0 0.0017090095175761558
225|0.0 0.00583227392123357 0.0 0.010925215105562075 0.0 0.0012478639996592366 0.0 0.0 0.0 0.0
226|0.0 0.0 0.0 0.0019171894492818224 0.0 0.0 0.0 0.0 0.0 0.0
227|0.0 0.01604767883618646 0.0 0.003120635042149054 0.0 0.0027847896816091556 0.0 0.0 0.0 0.0015386404546687364
228|0.0 0.018077340938150385 0.0 0.0025021077470811404 0.0 0.003031427471601081 0.0005026876473553965 0.0 0.0 0.0
229|0.0 0.04100473900549813 0.0 0.018199231039236805 0.0 0.001422945262020845 0.0 0.0 0.0 0.0
230|0.0 0.0170556372306351 0.0 0.004265696713208749 0.0 0.005131430809987779 0.0 0.0 0.0 0.004223389154696252
231|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5768841601665264 0.0 0.0
232|0.02045278236998348 0.023926835965272158 0.11592377986671527 0.0004143543095201991 0.014894940952524742 0.006752699376013126 0.0 0.057338484543975436 0.0007982720976288559 0.020842718767272873
233|0.0 0.0387022073667269 0.0 0.0012408464420066352 0.0 0.0030136107726194887 0.0 0.0 0.0 0.0
234|0.0 0.22484888369390693 0.03239755764352907 0.0 0.043305322672556254 0.0006376034841973739 0.04522176700096769 0.11162515827707348 0.000362788078815034 0.0
235|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.46197820459265676 0.004653389713874742 0.010973643065507443
236|0.0 0.016350236878777905 0.0 0.002016277737106657 4.3721120610772255e-05 0.003050914024839425 0.0 0.0 0.0 0.0
237|0.005937012954888561 0.0 0.0 0.0027865805038756694 0.0 0.0 0.0 0.0 0.0 0.0022617190433295215
238|0.0 0.008288497742583119 0.0 0.0 0.0007315947903190992 0.0 0.00025687419698951767 0.0 0.0 0.0010252170762331952
239|0.0 0.0 0.0 0.009844463659821502 0.0 0.0016542163880172462 0.0 0.004101382901147603 0.0 0.0
240|0.0 0.0 0.013221501280705813 0.026423871244083293 0.001776932871367829 0.0 0.0 0.006384797010561305 0.0 0.0
241|0.0 0.0 0.0 0.012796656604635226 0.0 0.0006302030356859889 0.0 0.00866721066940662 0.0 0.0
242|0.0 0.005876841154723356 0.0 0.004796497412477507 0.0 0.0 0.0 0.0 0.0 7.941726126761857e-05
243|0.09731985037830272 0.3295747001313543 0.03257863122527085 0.02400078982257587 0.1071816973196691 0.006259485688664629 0.0647043644369055 0.12897052832594047 0.027158388754269683 0.0
244|0.0018191565538424662 0.0 0.0 0.0026541250575104753 0.0 0.0 0.0 0.0 0.00021789435684670317 0.0007141360420953908
245|0.0020768709117583205 0.0 0.0 0.0015067731554648978 0.0006859549866542536 0.0 0.0003225711146822208 0.0 5.955751494347786e-05 0.0006181548661775461
246|0.0 0.06253454444370836 0.06122191117619301 0.0006952893541027508 0.0 0.0016203377279444056 0.0 0.0837477244351737 0.0 0.0066722038565648015
247|0.0 0.0 0.08339796014698152 0.0 0.028852702383513385 0.0 0.012958846030989521 0.3004037845946594 0.0 0.04985439821645677
248|0.0 0.06223271689789211 0.007666323466954177 0.029822377705074586 0.0 0.0 0.0 0.0 0.0 0.0
249|0.0 0.11444215413918322 0.007913811332401623 0.05135630348987754 0.014158963129673286 0.020122346376788752 0.027093555974109253 0.05440447982745162 0.008993434888687932 0.0
250|0.0 0.0 0.0 0.0 0.0011710020747291822 0.0 0.0 0.0 0.0 0.0
251|0.0 0.0 5.6781151627491795 0.0 0.0 0.0 0.0 0.0 0.0 0.0
252|0.0 0.13690100085628745 0.007501404498532469 0.01315419348424873 0.027905973672610544 0.005149859527925901 0.0 0.08050382527812207 0.0 0.009848468657416953
253|0.0 0.0019683837403521197 0.004814903996552194 0.0 0.002649555104754421 0.0 0.0011157205506695624 0.0 0.00211109270146235 0.0029230023320003
254|0.0 0.0 0.059584446090353224 0.0 0.0024427580920786344 0.0 0.002104643407241017 0.004269994142084778 0.0 0.006145109850989335
255|0.006866451517140742 0.27779072359215207 0.42497039964800387 0.004494626091557876 0.03185639271976914 0.0020402452743553717 0.011751418357524893 0.117761380076392 0.0023883628362511124 0.00922729984065282
256|0.015745996396573057 0.0 0.17958784021865712 0.0 0.004322079974470533 0.003123996126669027 0.0027974077471518382 0.04488770193419987 0.0 0.00693887168605551
257|0.0 0.0 0.0025091503236954965 0.0 0.0007128448968566657 0.0 0.00028811854386204884 0.0012759866557694734 0.0002867369665083529 0.0
258|0.0 0.0 0.006202354368330795 0.0 0.0 0.0 0.0005988401842638542 4.662888163457114e-06 0.0 0.0011762385866197875
259|0.0 0.00024106644378596136 0.0 2.374250959523592e-05 0.0 4.618902058496299e-05 0.0 4.949093309957158e-05 0.0 0.0
260|0.0 0.017168903803514587 0.0017661474914582287 0.0 0.00019511115359273741 0.0 0.0 0.0013177678912791179 0.0 5.62279806527744e-05
261|0.0 0.0 0.0 0.0 0.0 0.0 0.00027487566067811096 0.36035958006917923 0.0 0.0
262|0.0 0.0 0.0 0.0 0.0 0.0 0.005271623598124779 0.0 0.0 0.0
263|0.021547809562511087 0.08980139122878847 0.0 0.0 0.016960842534428793 0.07021736843916596 0.006679316185588776 0.03910116707160808 0.003948068997878203 0.009827143284975597
264|0.0 0.0 0.0 0.0 0.0009714461448015483 0.0 0.0 0.00026661065561903776 0.000704045095625418 0.0
265|0.0 0.0 0.0043038296102854805 0.0 0.0006593286159544255 0.0 0.0003921133797822727 0.0 0.0 0.0012662707946977003
266|0.0 0.0 0.06803460418532162 0.0036987625811396533 0.01847496976029949 0.0025427169320409253 0.002616170307247726 0.31863219447195423 0.013565078526361726 0.0
267|0.01822649009158694 0.0 0.00235630342192112 0.010154065175925691 0.007058642116720339 0.014174105384050872 0.005442848857285797 0.07837653397338187 0.0 0.0
268|0.0 0.0 0.010593029333683595 0.0038836065009335194 0.0 0.01449453143666299 0.0 0.2171445963443774 0.0 0.0016564829285151692
269|0.006908814345295226 0.058793506148570665 0.03207072069329621 0.0 0.0 0.0037283006850730065 0.0 0.0690526039381451 0.0 0.003026105157725189
270|0.0 0.0 0.0012816347553278604 0.0 0.00011213544142108394 0.001880753788529143 0.0 0.0015855983838503718 0.0 0.002528958300511377
271|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0011122152629039713 0.0 0.0
272|0.0 0.0 0.021628563263821534 0.003450911190072249 0.017325014996682125 0.030631873365818837 0.020716071378063257 0.06848775491168654 0.014751568817384255 0.0
273|0.0 1.0300608190564804 0.0 0.02630638744342102 0.0 0.01528085627400572 0.0 0.0 0.0610735865243986 0.054434548722313535
274|0.0 0.0 0.015418686266940465 0.009435167209122724 0.015350067445931153 0.05029365208847168 0.006404696015316736 0.06397780475117852 0.010673007868721537 0.00751638041242051
275|0.0 0.1769426031026252 0.01847972564075873 0.0 0.0021390895492078943 0.042665843385655024 0.009415798007905813 0.12165268319662052 0.0 0.006245605503814145
276|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3387312608440968e-219
277|0.0 0.07128665082637825 0.0033102390512516795 0.0 0.0 0.006522666916875177 0.0010502250541538658 0.030599654430548802 0.0 0.007128868032866172
278|0.0 0.0 0.006444895150575849 0.0 0.0 0.0 0.0 0.0 0.0008271584298793375 0.0
279|0.0 1.1484990225902698 0.0 0.041620897543541105 0.0 0.005885661925573869 0.0010884860733831859 0.0 0.0 0.0
280|0.0 0.5578065490201437 0.0 0.05292301559243861 0.0 0.0010445589922301643 0.0 0.021385570825538613 0.0 0.0
281|0.0 1.1163499481506722 0.003708353911378418 0.0 0.006756407041309917 0.0 0.003901295507998064 0.009436107267611132 0.0 0.0
282|0.0 0.4084843548433622 0.0 0.0 0.0 0.0031210792022934074 0.0 0.01400923743347356 0.0 0.0
283|0.06198020972562089 2.645710864811128 0.015980064663592173 0.022362630553343286 0.0 0.0 0.004422820632811792 0.0 0.0 0.0018811460405135467
284|0.005319243924969803 0.9447833349456185 0.0 0.02837216335416048 0.0060669798079645105 0.021883504735785597 0.0 0.013451869809400791 0.0 0.0
285|0.0 0.21700349216093778 0.0 0.01154021979627147 0.0 0.002905761511410427 0.0 0.023770422257839676 0.0 0.006259297765500325
286|0.0 0.0 0.0 0.006345288685062999 0.004896700037882053 0.015162107587439657 0.004269392242908086 0.04134147165542808 0.0043097323354000594 0.0037467331141808795
287|0.0 0.900027226325295 0.0 0.024251406919083857 0.0 0.001454825538518113 0.0 0.012298964860221775 0.0 0.00048643635887203433
288|0.0 0.8287852898977454 0.0 0.06918661185557287 0.0 0.0 0.0 0.05598279622367478 0.0 0.0
289|0.0 0.5067317987825736 0.0 0.023852090014726733 0.0115219326773442 0.030741280251115406 0.0 0.03164029963800124 0.0 0.0
290|0.0 0.3882120350636614 0.0 0.03132476948058249 0.0 0.013144950455265446 0.0 0.02360389063063333 0.0 0.0
291|0.001911730209385774 0.00806516695330725 0.0 0.0 0.005664633628823802 0.01931635819766409 0.001810671707609562 0.019455954284440205 0.004249088895949091 0.00045605732293903196
292|0.0 0.2548755868924553 0.011374294652397216 0.016593293304805436 0.0 0.01806426025249477 0.0 0.036697596887210464 0.0 0.004785085423731328
293|0.057247313646008324 1.1483839733713068 0.0 0.045068443832445196 0.0 0.0038205172039553737 0.0 0.010940988241531942 0.0 0.018395091539114977
294|0.0 0.9793538952801157 0.0 0.0 0.01003224163768523 0.004116055595610004 0.0023254531157854428 0.0 0.0 0.0
295|0.0 0.20894806785648593 0.0 0.03395258491824026 0.0 0.003925813034888814 0.0 0.009364681485325082 0.0 0.0
296|0.0 0.04137010633769266 0.0 0.028864425965513966 0.005280712298904253 0.012821654235239463 0.007375615742030634 0.0551136722082498 0.005370095007872188 0.0
297|0.0 0.024937132287304396 0.03120629395189936 0.0 0.0035098580313915615 0.006161456476035879 0.0050506836818872 0.009463940250630019 0.0005161112206344462 0.0
298|0.0 0.2238407781416865 0.00044277245721353436 0.0849717002788633 0.0 0.01625815075333151 0.0 0.0 0.0 0.0
299|0.0 0.01490820751482057 0.007585603737153545 0.00013823592423405824 0.0 0.0 0.0 0.0010726823091591045 0.0024196955119353846 0.0017448200552632432
300|0.0 0.23603522338306432 0.01561708325829396 0.017411966794840503 0.0 0.005008086938854767 0.0 0.01698153442625357 0.0 0.0
301|0.020609580868872105 0.053394454114924376 0.003188141983094047 0.0 2.8540509743455194e-05 0.005969854972520795 0.0 0.002130950100660956 0.0 0.0
302|0.018873942559481584 0.3728454668275535 0.032692170403942095 0.0 0.0 0.0 0.0 0.022386225688976198 0.0 0.0
303|0.0 0.0009416771901679656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
304|0.0 0.008332054911911904 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001379141321623503
305|0.0 4.509918929475426 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
306|0.0 0.16811628918904079 0.015866342694179997 0.03351714528202976 0.002184506432774676 0.006493140322542414 0.0 0.003907265006747647 0.0 0.0
307|0.0 0.4668285229577664 0.0 0.0 0.0 0.008568520890543937 0.0 0.04030000791064572 0.0 0.0
308|0.0 0.00011998898956595468 0.00495998721366346 0.004292145416068071 0.0 0.0 8.060344527222678e-05 0.0 0.0 8.003402814973618e-05
309|0.0 0.004906059099991161 0.0 0.01896311014036368 0.004484263351441839 0.01614102842155663 0.0013240504059374597 0.046444076950840615 0.0 0.0
310|0.0 0.0 0.018834320467972662 0.019546118240091424 0.004744779104508935 0.011962069722929673 0.0 0.03578544143749954 0.0 0.0
311|0.0 0.8366972517026378 0.0 0.0 0.011196099092589493 0.0007378530136669198 0.0063788880891199684 0.0045910403834715134 0.0013506629083236792 0.0
312|0.003135400524039839 0.036666443087269046 0.055316338473082635 0.0 0.013100660323919136 0.034635014411774544 0.00370169738372266 0.040322256490887706 0.004133229554071724 0.0031431622141420506
313|0.0 1.0916319297523296 0.0 0.0 0.0 0.0 0.00816198845750074 0.008273579802924884 0.0 0.0
314|0.015110233956140669 0.8988074955565972 0.006897636653109381 0.0855924875988228 0.0018287887852420678 0.002281895297921165 0.0 0.022479552326418004 0.0 0.0
315|6.037497181530595 0.0 0.0 0.0 0.0 0.0 0.0 9.19809528947921e-05 0.0 0.0
316|0.007604169502115866 0.0 0.0 0.0015944000623749326 0.0 0.0022985185062227 8.890874912062206e-05 0.0 0.0 0.0005315077597403364
317|0.0017633627392548963 0.0 0.0032632708852206203 0.0 0.004478311163938322 0.0020762563925764256 0.0043429593298610425 0.008326624081081148 0.0 0.00583750755823674
318|0.0 0.0 0.030682958566088082 0.0 0.004259582701378609 0.014671037172617144 0.0007315178250572687 0.06338734722427908 0.0 0.021409153204452195
319|0.0 0.000999012015281882 0.06386560866728563 0.03606829492713107 0.004224183967589801 0.04402910842685686 0.007250289484385452 0.08054767482230679 0.001475991692210998 0.003249987850331223
320|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0434365572860128e-219
321|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.475479048198143e-220
322|0.0 0.07432534920986655 0.0 0.0 0.005239528246175426 0.00862194853490775 0.013336976906138677 0.03335196357293029 0.0 0.0
323|0.0 0.0 0.0 0.00810437944509692 0.0 0.019373919674593346 0.0 0.09214116611896535 0.0 0.003309309336571093
324|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0014124656456849705 0.0 0.0
325|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9839856749907026e-219
326|0.0 0.3402619384824697 0.0 0.022341533158719454 0.005440404291635942 0.0007798493262350815 0.0 0.011593182682683816 0.0 0.0016243823932620238
327|0.0 0.07031613732737886 0.006047201463943273 0.021770744038134122 0.0022772496592689505 0.0 0.0 0.008086079337036037 0.0 0.0
328|0.0 0.13382863680190743 0.003490494377541616 0.017925643022191292 1.9366909807678818e-05 0.0018096822113718653 0.0 0.00995059927185834 0.0 0.0
329|0.0 0.21709333270453116 0.0 0.0 0.003304855375619549 0.0 0.0 0.008856358305918334 0.0 0.0
330|0.0 0.15804523217325148 0.0 0.017372771165178134 3.151600169189278e-05 0.003889633626305655 0.0 0.02185003347809756 0.0 0.0
331|0.0 0.17628640645966714 0.0 0.05404596564094987 0.0009440183269085739 0.0023977352667325876 0.0016235943614752906 0.0 0.0 0.0
332|0.0 0.546364056168182 0.03962069744182929 0.02848037470162913 0.007177221676800345 0.0 0.002449528545019315 0.01722445611831674 0.0 0.0010484285307202077
333|0.0 0.159760733076129 0.0 0.000406646824847566 0.0 0.0055695698424190155 0.0 0.021505199735584096 0.0 0.0
334|0.0 0.16319987252651133 0.0 0.029211217877836218 0.0 0.004020018381959808 0.0 0.017972846843094845 0.0 0.000401052281281946
335|0.006991224823199801 0.8318618640324706 0.0 0.07254156061758699 0.0 0.00590385606432935 0.0 0.01833336584833387 0.0 0.00045232380084919113
336|0.0 0.22209907128661405 0.0 0.0632579121651782 0.011189039437529868 0.031238826453002418 0.00010292654618449502 0.02661236834432893 0.0 0.0
337|0.0050125069568393195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
338|0.005595514655021914 0.0 0.005051244244215205 0.004372009803286814 0.0005032743854092944 0.005406969583979415 0.002061444568858158 0.0 0.0 0.0
339|0.0 0.036019952733188226 0.0 0.0029929228367991745 0.00014895638822248 0.006142331924070928 0.0 0.004822818109795049 0.0006544942397526154 0.0
340|0.0 0.07348683300977245 0.01600457339373263 0.0 0.0013089097775577157 0.008394494587455047 0.0 0.0038695522870099207 0.0 0.0
341|0.0 0.11260144010792772 0.0 0.0009744420796164035 0.0 0.006817855315718722 0.0016315185531767134 0.009369597035147666 0.0 0.002774829672550382
342|0.0 0.03339504112698387 0.0 0.0 0.0 0.004900417598625639 0.0 0.0 0.0 0.0
343|0.011982677458093841 0.0018732629443933826 0.0 0.0 0.0 0.005815408642757773 0.0 0.001910597004930521 0.0 0.0
344|0.0 0.09735499349017983 0.0 0.00023591663281217172 0.0 0.015816282350194902 0.0 0.014604269100755306 0.001206442853618619 0.0
345|0.005310547052148184 0.0010198020912657818 0.002980492248810236 0.0 0.0004389262156382973 0.0 0.0 0.0001394146564990658 0.002502531446571039 0.0
346|0.0 0.13110633709629876 0.0014799322821861763 0.0005646053505981232 0.002341162620934959 0.009818587804500028 0.0013708800312318564 0.0 0.0 0.001965067714089607
347|0.0 0.11781786777498594 0.0 0.018441959906234824 0.0006568606260125683 0.002039550156235397 0.0 0.021516925711950612 0.0 0.0
348|0.0 0.12022737267839599 0.0 0.02490348368105502 0.0 0.0037098652257230003 0.0 0.0075630903022427575 0.0 0.0
349|0.0 0.18544159189899795 0.0 0.013987717051889012 0.006014319060929299 3.2817247114401615e-05 0.0 0.00560752814233245 0.0 0.0
350|0.0 0.16174466912585095 0.0 0.050245153919064665 0.0 0.0007953949054511823 0.0 0.030353035259320472 0.0027296630039908005 0.008345246784971947
351|0.0 0.08689592052764603 0.008226793073419279 0.0 0.0 0.00029930173337184337 0.0 0.0005304386959307525 0.0 0.00270806040871852
352|0.0 0.18255934257896633 0.0017743264417397003 0.016235283004512338 0.0023446940237349567 0.0 0.0 0.009932900344438333 0.0 0.0
353|0.0 0.12492633715501393 0.0 0.03435347614971753 0.0 0.0 0.0 0.012603945898013138 0.0 0.0
354|0.0889149059031764 0.9647191415102474 0.009544266223975821 0.12457617611197425 0.0 0.009409441694064515 0.0 0.0738657222754516 0.0 0.014761684871007643
355|0.0 0.07481918488534973 0.009083406066663665 3.4611188383147485e-05 0.0005992790369064838 0.0008342418668386166 0.002685679897268353 0.0 0.0 0.0
356|0.008034168529775112 0.02315423119889748 0.0 0.008090489271553392 0.00048263736512242227 0.0 2.8567119208711264e-05 0.0 0.0 0.00634455243157699
357|0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.1702016002920165e-216 0.0 0.0
358|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1956511234302148e-173
359|0.0 0.0 0.007881901678318296 0.020973489273810146 0.0 0.0 0.0 0.23113265985100617 0.011657980263935254 0.03354516494883818
360|0.0 0.04546279457092657 0.0 0.010903314508006648 0.0 0.0018253113732130668 0.0 0.0002854637372500049 0.0 0.0
361|0.0 0.0 0.0 0.0 0.0006950475993437163 0.0024983025101949427 0.00034193015044884273 0.0 0.00029081091205182454 0.0010374601569017312
362|0.0 0.02736021274152709 0.0 0.0 0.0 0.0022101497999815105 0.0 0.0037737532088634304 0.0 0.0
363|0.0 0.020668926603456504 0.0 0.004858939576248988 0.0 0.0032942800703109772 0.0 0.0 0.0 0.0
364|0.0 0.04424229567942169 0.023030537390631243 0.0 0.0026534511667106113 0.007275170105682604 0.002640096441522211 0.015909947020169325 0.0001179540894909258 0.0052206908471065456
365|0.0 0.22364979875025637 0.04542354472556412 0.04166695002719824 0.012720444565809197 0.0031501767958793973 0.005091751821300105 0.03412474165076568 0.00045451391108852784 0.0009018670676121544
366|0.0 7.919033135319032e-05 0.0 2.2785286166370046e-05 0.0 6.849560769481286e-05 0.0 6.640498860502358e-06 0.0 0.0
367|0.0 0.012310173180120098 0.007345716108033277 0.01496567725273878 0.00046181659944520787 0.004504167379998244 0.0 0.013339665488146624 0.0 0.0
368|0.0 0.02758975756924569 0.009314969818410426 0.013787669162750022 0.0051665648231149055 0.0 0.0 0.006912282762743885 0.0 0.0
369|0.015048908731689023 0.00047047786076610197 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
370|0.013274921316105451 0.0 0.0 0.0 0.0 0.0 3.465586752311806e-05 0.0 0.0010705487683053802 0.0
371|0.0 0.007789715129233749 0.0 0.00954045810687283 0.0 0.0014202369029965845 0.0 0.0021226627673631405 0.0 0.0
372|0.0 0.17894220740040984 0.0 0.04385432083856732 0.0009530633260597128 0.0033672088864885657 0.0 0.003976033739642471 0.0 0.0
373|0.0 0.01584492708835914 0.0 0.0 0.0 0.0025273345671636845 0.0 0.0 0.0 0.0006792288909069612
374|0.008700121014830057 0.01988651045556864 0.006403145065638948 0.0 0.0006078089481734547 0.0 0.0 0.0 0.0017569437252270103 0.0
375|0.0007387573110108845 0.056235179922947486 0.0 0.0 0.0005459870956624547 0.0 0.0 0.0004009615561716935 0.0 0.0
376|0.0 0.0 0.014851816360768403 0.0047939851554468695 0.00628985372631229 0.0 0.006722503611049017 0.00485907796869003 0.004868553228493002 0.0005785106511561515
377|8.953822556395534e-05 0.006129021014718842 0.0010165562938078123 0.0 0.0004219034660473161 0.0 0.0 0.0027132999228962253 0.0 0.00019207815728502944
378|0.0 0.02214670175342471 0.0 0.0 0.00040786485609149205 0.0 0.0 0.0 0.0 0.0
379|0.0 0.02214670175342471 0.0 0.0 0.00040786485609149205 0.0 0.0 0.0 0.0 0.0
380|0.0 0.02214670175342471 0.0 0.0 0.00040786485609149205 0.0 0.0 0.0 0.0 0.0
381|0.0054603052931280404 0.008558944212392358 0.002431012637201735 0.0 0.00022645288196828555 0.0 0.0 0.00030940774073345194 0.0008839689284804304 0.0
382|0.0 0.012866264102481992 0.0037216021553795635 0.0 0.000586193183262297 0.0 7.202098576135898e-05 0.0 0.0 0.0005308540939457358
383|0.0 0.005274038240078376 0.0 0.00961041335738813 0.0 0.0014562484580745803 0.0 0.0022356790491245932 0.0 0.0
384|0.0 0.011818682432942778 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
385|0.0 0.036907381040768406 0.0 0.0014719458465249674 0.0 0.0 0.0 0.0 0.0 0.0
386|0.0 0.005403556202817235 0.0 0.0 0.000977494925011149 0.0 0.0003953934782382017 0.0 6.0365693497944626e-05 0.0009063826250873977
387|0.0 0.02818886306384283 0.0 0.0 0.0001744405216073741 0.0 0.0 0.0 0.0 0.0
388|0.0 0.025569651539290545 0.00765080927013409 0.007603938540189029 0.0 0.0010544137044046938 0.0 0.0018807801770902768 0.0 0.0004116524471867137
389|0.0 0.004765633335216829 0.010299828689147186 0.011674728253183919 0.0 0.0005093479246876776 0.0 0.006738579931299238 0.0 0.0
390|0.0 0.001069653072624008 0.0 4.9968807975108124e-05 0.0 0.0 0.0 0.0 0.0 0.0
391|0.009759704707188704 0.002496812712254487 0.0003444291607498343 0.0013279613722748055 9.866899242067655e-05 0.0 0.0 0.0 0.0 0.003973042234295136
392|0.0 0.001251130917369154 0.0 0.0 0.0 2.2076146347584957e-05 0.0 2.07069884485478e-05 0.0 0.0
393|0.0 0.002353621556696685 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
394|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.570868810844831e-219
395|0.013029584062212713 0.058607157484268015 0.043370951280858994 0.0 0.003105969678062407 0.016525054416177982 0.001472619502998333 0.08555591850620971 0.0006850879754000778 0.0058319381950018845
396|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.9489492453841226e-220
397|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7373676939830303e-220
398|0.0 0.005287204270257982 0.0 0.009602683454524228 0.0 0.0014538316888196914 0.0 0.0022346836712541836 0.0 0.0
399|0.0 0.0018328278242178621 0.0 0.0 6.117880723396692e-05 0.0 0.0 6.694913810475041e-05 0.0 0.0
400|0.0 0.09276647038206418 0.0 0.0454139678438111 0.0 0.003611214255816888 0.0 0.0027524963424018197 0.00259155292031112 0.0053925724337871
401|0.0 0.011718458071581466 0.0038593564708649113 0.0 0.0 0.0 0.0 0.0 0.0013268963401974103 0.0
402|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0010878647099007925 0.0
403|0.0 0.02214670175342471 0.0 0.0 0.00040786485609149205 0.0 0.0 0.0 0.0 0.0
404|0.0 0.004064054378834371 0.0021464014715157588 0.0013347794067691755 0.0 0.0 0.0 0.002599880096289414 0.0 0.0002919562591020316
405|0.0 0.0376721416893295 0.0 0.0 0.0010644915145987478 0.0 0.0 0.0 0.0003144931340223553 0.0
406|0.0 0.02027653109389961 0.0 0.0006856432363621101 0.0 0.0 0.000475738179086232 0.0 0.001558915880597411 0.0005739224442285712
407|0.0 0.018712414380142522 0.0 0.0 0.0 0.002344255971532744 0.0 0.004197541149155384 0.0 0.0
408|0.0 0.018712414380142522 0.0 0.0 0.0 0.002344255971532744 0.0 0.004197541149155384 0.0 0.0
409|0.0 0.013710284686685842 0.0 0.0 0.0 0.0 0.0 0.0 0.00017179569383088343 0.0
410|0.0007226339161794832 0.0 0.0 0.0 0.0 0.0019208645835672841 9.088763765744062e-06 0.0014528407698853418 0.0 0.0030330703715829343
411|0.0 0.0 0.021839654250440335 0.0 0.0 0.0 0.00017790064268965035 0.0019681235289130375 0.0017910359122021826 0.0
412|0.0 0.0 0.0 0.005943499096225696 0.0 0.0052489323253916585 0.002435269582896713 0.0 0.0 0.00029483297488728263
413|0.0 0.01105894535472333 0.0 0.0 0.0021407992522771905 0.005692711217574426 0.0007907168120858571 0.005673748268618419 0.0003979449530718327 0.0011007358234244862
414|0.0 0.0 0.0 0.008963577328926046 0.0 0.0 0.0 0.007525502334194596 0.0 0.0014931566910169108
415|0.0 0.07266057037228967 0.0 0.03327004183736183 0.0 0.0019525194865890611 0.0 0.0 0.0 0.0
416|0.004205904143911703 0.0031804369486980373 0.0 0.0 0.0 0.00012099410610945256 0.0 0.0 0.0 0.0
417|0.0 0.0021885850264190417 0.012986745343280745 0.01755704635992335 0.0016282028628923956 0.0007379360751588121 0.0 0.013394013572713142 0.0 0.0
418|0.0 0.0 0.012267422800679509 0.023377467477151654 0.004213527205064807 0.0 0.0 0.0015659026742169794 0.0 0.0
419|0.0 0.005062053626659602 0.0 0.010036246422021456 0.0 0.0 0.0 0.0025540725726144724 0.0 0.0
420|0.0 0.011995128242881181 0.007237137460347696 0.0023790015590512453 0.0008591378747529614 0.002743232760970849 0.0 0.0 0.0 0.001139372341275522
421|0.002565481945928763 0.006908055864004388 0.0 0.008873910164745676 0.0 0.0 0.0 0.0 0.0 0.000350586053806708
422|0.0 0.0 0.0 0.00015639757231176684 0.0 1.7094014758194873e-06 0.0 0.0 0.0 0.0
423|0.0 0.0 0.0 0.0 0.0 0.0 0.0008560327598634595 0.0 0.0 0.0
424|0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4730055182127012e-219
425|0.0 0.00017404073366937992 0.0 0.0016746291280682075 0.0 0.0 0.0 0.0 0.0 0.0
426|0.0 0.0033711050479122546 0.0 0.00021253010185428965 0.0 0.0 0.0 0.0 0.0 0.0
427|0.0 0.02695272160131858 0.0 0.020318558919052408 0.0019083013518949835 0.001223968092843474 0.0 0.03631992470591521 0.0 0.0
428|0.0 0.0 0.0 0.0 0.0 0.0027314009354630093 0.0 0.0006335770574517772 0.0 0.0
429|0.00045055795037878265 0.006470508827718064 0.0 0.015760036819781716 0.0 0.0007812260840429513 0.0 0.0 0.0 0.0003190169095921634
430|0.006172576314179451 0.0038984918804288635 0.0 0.014728492846446081 0.0 0.0027695226484747704 0.0 0.007035650660583522 0.0 0.0
431|0.0 0.0 0.0 0.013038381857460422 0.0 0.0 0.0 0.0 0.0 0.001289180360416778
432|0.0 0.0 0.0 0.0 0.0015688678569021678 0.0 0.0 0.00032396143842171684 0.0 0.004829651565174464
433|0.0 0.0 0.006629926259073499 0.010530467784628428 0.0 0.001417415333922673 0.0 0.005602053552508729 0.0 0.0
434|0.0 0.0032030242236184875 0.010084438851031765 0.009299812713534493 0.0 0.001371063871833877 0.0 0.00257845337129683 0.0 0.0
435|0.0 0.0 0.0 0.010771901505082797 0.0 0.0 0.0 0.0 0.0 0.00021136662615730447
